step,location,person,infected
1,39,950,False
1,39,677,False
1,40,188,False
1,41,583,False
1,41,224,False
1,42,593,False
1,42,997,False
1,42,179,False
1,43,992,False
1,44,433,False
1,44,547,False
1,45,148,False
1,45,215,False
1,45,403,False
1,46,152,False
1,46,334,False
1,46,404,False
1,47,71,False
1,48,490,False
1,48,491,False
1,48,738,False
1,49,750,False
1,49,585,False
1,49,76,False
1,49,819,False
1,49,560,False
1,50,66,False
1,50,613,False
1,50,703,False
1,50,561,False
1,51,756,False
1,51,834,False
1,52,273,False
1,52,366,False
1,52,208,False
1,53,721,False
1,54,53,False
1,54,604,False
1,54,272,False
1,54,458,False
1,54,121,False
1,54,838,False
1,54,683,False
1,54,393,False
1,55,271,False
1,56,248,False
1,56,83,False
1,56,230,False
1,57,769,False
1,57,932,False
1,58,783,False
1,58,623,False
1,58,352,False
1,59,77,False
1,59,793,False
1,60,163,False
1,60,219,False
1,61,774,False
1,61,460,False
1,62,407,False
1,63,582,False
1,63,256,False
1,63,624,False
1,63,201,False
1,63,709,False
1,64,780,False
1,64,565,False
1,65,772,False
1,65,67,False
1,66,521,False
1,67,578,False
1,68,697,False
1,69,784,False
1,69,308,False
1,69,817,False
1,69,556,False
1,70,442,False
1,71,779,False
1,71,797,False
1,71,383,False
1,71,398,False
1,72,446,False
1,72,206,False
1,73,617,False
1,73,17,False
1,74,455,False
1,74,628,False
1,75,421,False
1,75,140,False
1,75,519,False
1,75,680,False
1,75,736,False
1,75,566,False
1,76,824,False
1,77,217,False
1,78,641,False
1,78,883,False
1,80,696,False
1,80,216,False
1,80,391,False
1,80,15,False
1,80,574,False
1,81,987,False
1,83,972,False
1,83,826,False
1,85,36,False
1,85,413,False
1,85,88,False
1,85,886,False
1,87,467,False
1,87,294,False
1,87,812,False
1,87,499,False
1,87,355,False
1,88,143,False
1,89,45,False
1,89,242,False
1,89,247,False
1,89,134,False
1,90,808,False
1,90,998,False
1,91,659,False
1,91,840,False
1,91,740,False
1,91,540,False
1,92,586,False
1,92,821,False
1,92,835,False
1,93,274,False
1,93,699,False
1,94,994,False
1,94,836,False
1,94,848,False
1,95,615,False
1,95,90,False
1,95,117,False
1,95,341,False
1,95,871,False
1,96,268,False
1,96,542,False
1,97,43,False
1,97,482,False
1,97,337,False
1,97,663,False
1,97,199,False
1,98,706,False
1,99,749,False
1,99,598,False
1,99,461,False
1,99,136,False
1,99,147,False
1,99,507,False
1,99,850,False
1,99,893,False
1,99,22,False
1,99,559,False
2,0,974,False
2,0,293,False
2,0,829,False
2,0,350,False
2,0,686,False
2,1,725,False
2,1,744,False
2,2,942,False
2,3,718,False
2,4,136,False
2,4,521,False
2,4,26,False
2,5,945,False
2,5,320,False
2,5,397,False
2,5,906,False
2,7,303,False
2,7,494,False
2,7,505,False
2,7,692,False
2,8,759,False
2,9,168,False
2,9,172,False
2,9,27,False
2,10,751,False
2,10,615,False
2,10,440,False
2,10,105,False
2,10,630,False
2,10,120,False
2,10,334,False
2,10,663,False
2,10,697,False
2,11,522,False
2,11,882,False
2,12,582,False
2,12,778,False
2,12,614,False
2,12,491,False
2,12,330,False
2,12,731,False
2,13,579,False
2,13,212,False
2,14,33,False
2,14,526,False
2,14,739,False
2,16,256,False
2,17,449,False
2,18,971,False
2,19,771,False
2,19,805,False
2,19,187,False
2,20,636,False
2,20,527,False
2,21,749,False
2,21,807,False
2,21,338,False
2,22,47,False
2,22,894,False
2,23,741,False
2,24,944,False
2,24,814,False
2,24,394,False
2,24,734,False
2,24,540,False
2,24,574,False
2,25,266,False
2,25,435,False
2,25,181,False
2,25,689,False
2,25,699,False
2,26,609,False
2,26,313,False
2,26,4,False
2,26,327,False
2,27,591,False
2,28,915,False
2,28,801,False
2,28,392,False
2,29,746,False
2,29,42,False
2,29,411,False
2,29,275,False
2,29,981,False
2,29,482,False
2,29,567,False
2,30,920,False
2,31,938,False
2,33,87,False
2,33,934,False
2,33,650,False
2,33,5,False
2,35,255,False
2,35,276,False
2,36,589,False
2,36,921,False
2,36,535,False
2,36,188,False
2,36,721,False
2,36,902,False
2,37,784,False
2,37,980,False
2,37,490,False
2,37,570,False
2,38,856,False
2,39,716,False
2,40,412,False
2,40,470,False
2,40,123,False
2,41,831,False
2,41,351,False
2,42,90,False
2,42,631,False
2,42,999,False
2,43,602,False
2,43,124,False
2,44,308,False
2,44,376,False
2,45,104,False
2,46,52,False
2,46,290,False
2,47,580,False
2,47,955,False
2,47,127,False
2,47,403,False
2,48,866,False
2,49,59,False
2,49,925,False
2,51,931,False
2,51,92,False
2,52,83,False
2,52,328,False
2,52,497,False
2,52,565,False
2,53,832,False
2,53,880,False
2,54,554,False
2,55,991,False
2,55,348,False
2,55,358,False
2,56,246,False
2,56,100,False
2,56,446,False
2,56,141,False
2,56,883,False
2,56,552,False
2,57,645,False
2,57,176,False
2,58,601,False
2,58,202,False
2,59,39,False
2,59,619,False
2,60,424,False
2,60,657,False
2,60,791,False
2,61,748,False
2,62,599,False
2,62,926,False
2,62,495,False
2,62,881,False
2,62,399,False
2,63,973,False
2,63,516,False
2,63,211,False
2,64,769,False
2,64,60,False
2,65,122,False
2,65,566,False
2,66,987,False
2,67,50,False
2,67,8,False
2,69,763,False
2,69,481,False
2,70,112,False
2,70,144,False
2,71,754,False
2,71,311,False
2,71,822,False
2,71,215,False
2,72,209,False
2,72,24,False
2,73,346,False
2,73,861,False
2,75,951,False
2,75,161,False
2,75,401,False
2,76,36,False
2,76,828,False
2,76,349,False
2,76,408,False
2,77,422,False
2,78,587,False
2,78,445,False
2,78,953,False
2,78,960,False
2,78,693,False
2,78,368,False
2,78,538,False
2,79,416,False
2,79,261,False
2,79,474,False
2,79,149,False
2,79,363,False
2,80,478,False
2,80,489,False
2,80,118,False
2,80,799,False
2,80,724,False
2,82,434,False
2,82,301,False
2,82,506,False
2,82,159,False
2,82,543,False
2,83,964,False
2,83,17,False
2,84,918,False
2,84,103,False
2,84,453,False
2,84,684,False
2,85,98,False
2,85,623,False
2,85,996,False
2,85,148,False
2,85,545,False
2,86,750,False
2,86,662,False
2,86,9,False
2,87,594,False
2,87,451,False
2,87,553,False
2,88,793,False
2,89,71,False
2,89,625,False
2,89,319,False
2,90,197,False
2,90,546,False
2,91,525,False
2,91,708,False
2,91,384,False
2,92,954,False
2,92,968,False
2,92,476,False
2,93,68,False
2,93,961,False
2,93,378,False
2,95,939,False
2,95,795,False
2,95,179,False
2,95,885,False
2,96,573,False
2,97,410,False
2,98,323,False
2,99,655,False
2,99,488,False
2,99,671,False
3,0,376,False
3,1,195,False
3,2,249,False
3,2,432,False
3,3,646,False
3,3,491,False
3,3,335,False
3,3,196,False
3,4,571,False
3,5,610,False
3,5,847,False
3,5,908,False
3,6,270,False
3,7,66,False
3,7,972,False
3,8,608,False
3,8,152,False
3,8,880,False
3,8,559,False
3,10,62,False
3,10,415,False
3,10,981,False
3,11,693,False
3,11,565,False
3,12,860,False
3,15,522,False
3,16,717,False
3,16,22,False
3,17,853,False
3,18,125,False
3,18,331,False
3,18,27,False
3,18,547,False
3,19,919,False
3,19,377,False
3,20,872,False
3,21,606,False
3,21,425,False
3,21,105,False
3,21,134,False
3,21,506,False
3,21,214,False
3,21,15,False
3,22,55,False
3,22,155,False
3,22,345,False
3,22,371,False
3,22,221,False
3,22,398,False
3,23,781,False
3,23,787,False
3,23,112,False
3,24,707,False
3,24,208,False
3,24,715,False
3,25,946,False
3,26,437,False
3,26,943,False
3,26,997,False
3,26,812,False
3,26,330,False
3,26,573,False
3,28,43,False
3,28,696,False
3,28,744,False
3,29,111,False
3,29,511,False
3,29,162,False
3,30,259,False
3,30,835,False
3,30,662,False
3,31,451,False
3,31,293,False
3,32,775,False
3,32,929,False
3,32,286,False
3,33,583,False
3,33,247,False
3,33,625,False
3,33,132,False
3,33,326,False
3,34,92,False
3,34,630,False
3,34,364,False
3,35,384,False
3,36,582,False
3,36,784,False
3,36,459,False
3,37,940,False
3,37,627,False
3,37,797,False
3,38,657,False
3,39,416,False
3,39,385,False
3,40,957,False
3,40,26,False
3,41,417,False
3,41,623,False
3,42,579,False
3,42,783,False
3,42,989,False
3,42,794,False
3,42,386,False
3,43,770,False
3,43,831,False
3,43,840,False
3,43,219,False
3,44,434,False
3,44,968,False
3,44,731,False
3,45,922,False
3,45,825,False
3,45,663,False
3,46,236,False
3,46,237,False
3,47,603,False
3,47,465,False
3,47,177,False
3,47,189,False
3,47,723,False
3,48,450,False
3,48,493,False
3,49,422,False
3,49,341,False
3,49,342,False
3,49,10,False
3,49,882,False
3,49,389,False
3,50,453,False
3,50,368,False
3,51,585,False
3,51,496,False
3,52,578,False
3,52,514,False
3,52,356,False
3,53,1,False
3,53,264,False
3,53,18,False
3,54,780,False
3,54,289,False
3,54,168,False
3,55,46,False
3,55,340,False
3,56,246,False
3,57,207,False
3,58,94,False
3,59,116,False
3,59,159,False
3,59,181,False
3,60,268,False
3,60,984,False
3,60,521,False
3,60,192,False
3,61,419,False
3,61,360,False
3,62,620,False
3,62,698,False
3,63,960,False
3,64,251,False
3,64,423,False
3,65,16,False
3,65,901,False
3,66,442,False
3,66,974,False
3,66,671,False
3,67,32,False
3,67,272,False
3,67,394,False
3,69,970,False
3,69,716,False
3,70,277,False
3,70,319,False
3,71,661,False
3,72,487,False
3,72,374,False
3,72,557,False
3,73,589,False
3,73,91,False
3,73,936,False
3,73,560,False
3,75,804,False
3,75,912,False
3,76,769,False
3,76,457,False
3,76,469,False
3,76,308,False
3,76,903,False
3,77,306,False
3,77,310,False
3,77,190,False
3,78,808,False
3,79,446,False
3,80,632,False
3,83,971,False
3,83,472,False
3,83,979,False
3,83,555,False
3,84,755,False
3,84,599,False
3,84,178,False
3,85,204,False
3,86,941,False
3,86,635,False
3,86,834,False
3,86,170,False
3,87,324,False
3,87,690,False
3,87,549,False
3,88,304,False
3,88,889,False
3,88,550,False
3,89,156,False
3,89,718,False
3,89,896,False
3,90,418,False
3,91,750,False
3,91,295,False
3,91,224,False
3,91,234,False
3,92,490,False
3,93,301,False
3,93,884,False
3,93,730,False
3,94,86,False
3,94,379,False
3,95,942,False
3,95,492,False
3,95,725,False
3,96,34,False
3,96,799,False
3,96,397,False
3,96,231,False
3,97,258,False
3,97,481,False
3,98,581,False
3,98,535,False
3,98,741,False
3,98,552,False
3,98,575,False
3,99,108,False
3,99,819,False
3,99,518,False
4,0,732,False
4,0,240,False
4,1,416,False
4,1,366,False
4,1,707,False
4,2,935,False
4,2,963,False
4,2,155,False
4,2,358,False
4,4,430,False
4,4,805,False
4,4,376,False
4,5,34,False
4,5,773,False
4,6,854,False
4,6,174,False
4,6,190,False
4,7,762,False
4,7,134,False
4,7,367,False
4,7,896,False
4,7,19,False
4,9,781,False
4,9,329,False
4,9,853,False
4,9,684,False
4,9,737,False
4,11,925,False
4,11,90,False
4,11,318,False
4,11,847,False
4,12,84,False
4,12,377,False
4,12,887,False
4,13,599,False
4,13,532,False
4,14,246,False
4,14,420,False
4,14,466,False
4,14,673,False
4,14,227,False
4,14,740,False
4,15,542,False
4,16,298,False
4,16,866,False
4,16,721,False
4,17,104,False
4,17,105,False
4,17,457,False
4,17,654,False
4,18,693,False
4,19,597,False
4,19,135,False
4,19,364,False
4,20,647,False
4,20,745,False
4,20,568,False
4,21,414,False
4,21,483,False
4,22,259,False
4,22,995,False
4,22,166,False
4,22,202,False
4,23,980,False
4,23,868,False
4,23,871,False
4,24,748,False
4,24,472,False
4,24,288,False
4,24,525,False
4,25,784,False
4,25,268,False
4,25,630,False
4,26,771,False
4,26,921,False
4,27,180,False
4,28,346,False
4,28,872,False
4,30,595,False
4,30,276,False
4,30,403,False
4,31,624,False
4,31,638,False
4,32,617,False
4,32,304,False
4,33,59,False
4,33,123,False
4,34,583,False
4,34,345,False
4,34,10,False
4,34,889,False
4,35,766,False
4,35,461,False
4,35,493,False
4,35,574,False
4,36,966,False
4,36,801,False
4,37,474,False
4,37,904,False
4,38,618,False
4,38,480,False
4,39,948,False
4,39,326,False
4,39,193,False
4,41,429,False
4,41,289,False
4,41,527,False
4,41,23,False
4,43,274,False
4,43,353,False
4,43,910,False
4,44,473,False
4,45,252,False
4,45,901,False
4,46,181,False
4,47,585,False
4,47,611,False
4,47,674,False
4,48,902,False
4,49,825,False
4,49,683,False
4,49,892,False
4,49,241,False
4,50,591,False
4,50,998,False
4,50,347,False
4,52,788,False
4,52,324,False
4,53,333,False
4,53,352,False
4,53,371,False
4,54,432,False
4,55,516,False
4,55,692,False
4,55,12,False
4,56,152,False
4,56,214,False
4,57,439,False
4,58,499,False
4,59,54,False
4,59,74,False
4,59,305,False
4,59,350,False
4,60,967,False
4,60,640,False
4,60,150,False
4,61,247,False
4,61,641,False
4,61,993,False
4,61,815,False
4,61,506,False
4,63,584,False
4,63,655,False
4,65,243,False
4,66,653,False
4,66,126,False
4,66,170,False
4,67,629,False
4,67,874,False
4,68,616,False
4,68,334,False
4,68,503,False
4,68,905,False
4,69,33,False
4,69,97,False
4,69,546,False
4,70,249,False
4,70,117,False
4,70,819,False
4,70,841,False
4,70,559,False
4,71,275,False
4,72,510,False
4,73,587,False
4,73,465,False
4,74,959,False
4,75,600,False
4,75,926,False
4,75,949,False
4,75,518,False
4,76,440,False
4,76,660,False
4,76,832,False
4,76,849,False
4,77,80,False
4,77,92,False
4,77,490,False
4,77,130,False
4,77,722,False
4,78,110,False
4,78,238,False
4,79,73,False
4,80,604,False
4,80,412,False
4,80,968,False
4,81,39,False
4,81,951,False
4,81,165,False
4,82,411,False
4,82,933,False
4,82,698,False
4,82,390,False
4,83,264,False
4,83,102,False
4,83,502,False
4,83,735,False
4,84,106,False
4,84,814,False
4,84,855,False
4,85,94,False
4,85,200,False
4,85,739,False
4,86,927,False
4,86,822,False
4,86,686,False
4,87,425,False
4,87,309,False
4,87,338,False
4,87,372,False
4,87,230,False
4,87,909,False
4,89,421,False
4,89,633,False
4,90,7,False
4,90,120,False
4,91,82,False
4,91,86,False
4,91,464,False
4,91,651,False
4,91,175,False
4,92,340,False
4,94,793,False
4,94,296,False
4,94,890,False
4,95,319,False
4,95,505,False
4,95,192,False
4,95,558,False
4,96,111,False
4,96,471,False
4,96,512,False
4,97,445,False
4,97,806,False
4,97,531,False
4,97,389,False
4,98,586,False
4,98,588,False
4,98,797,False
4,98,355,False
4,98,168,False
4,99,965,False
4,99,560,False
5,0,728,False
5,1,640,False
5,1,828,False
5,1,379,False
5,2,314,False
5,4,115,False
5,5,649,False
5,5,150,False
5,5,233,False
5,6,247,False
5,6,555,False
5,7,611,False
5,7,158,False
5,8,753,False
5,8,644,False
5,8,814,False
5,8,850,False
5,8,182,False
5,9,602,False
5,9,783,False
5,10,68,False
5,10,129,False
5,11,439,False
5,11,979,False
5,11,796,False
5,11,855,False
5,12,60,False
5,12,793,False
5,12,547,False
5,13,275,False
5,13,880,False
5,13,552,False
5,14,44,False
5,14,49,False
5,14,933,False
5,14,318,False
5,14,12,False
5,14,370,False
5,14,736,False
5,15,252,False
5,15,452,False
5,15,835,False
5,15,213,False
5,16,672,False
5,17,594,False
5,17,56,False
5,17,469,False
5,17,13,False
5,17,186,False
5,17,30,False
5,18,764,False
5,19,406,False
5,21,67,False
5,21,411,False
5,21,264,False
5,22,77,False
5,22,206,False
5,23,786,False
5,23,339,False
5,23,544,False
5,23,557,False
5,24,219,False
5,24,395,False
5,25,785,False
5,25,636,False
5,26,619,False
5,26,821,False
5,27,434,False
5,27,136,False
5,28,605,False
5,28,956,False
5,28,638,False
5,28,232,False
5,29,538,False
5,30,255,False
5,30,230,False
5,30,908,False
5,31,593,False
5,31,479,False
5,31,800,False
5,32,915,False
5,32,993,False
5,32,520,False
5,32,695,False
5,33,433,False
5,33,323,False
5,33,10,False
5,34,54,False
5,34,79,False
5,34,337,False
5,35,459,False
5,35,646,False
5,36,292,False
5,36,871,False
5,36,163,False
5,36,705,False
5,37,939,False
5,38,746,False
5,38,283,False
5,38,285,False
5,38,897,False
5,38,573,False
5,39,782,False
5,39,76,False
5,39,653,False
5,40,762,False
5,40,966,False
5,40,137,False
5,40,818,False
5,40,330,False
5,40,338,False
5,40,390,False
5,41,775,False
5,41,429,False
5,41,295,False
5,41,870,False
5,41,568,False
5,42,922,False
5,42,931,False
5,42,112,False
5,42,154,False
5,42,326,False
5,42,523,False
5,42,899,False
5,43,490,False
5,43,853,False
5,44,609,False
5,44,671,False
5,45,385,False
5,46,310,False
5,46,212,False
5,47,289,False
5,47,813,False
5,48,102,False
5,48,473,False
5,48,991,False
5,48,661,False
5,49,134,False
5,49,221,False
5,50,682,False
5,50,892,False
5,52,383,False
5,53,45,False
5,53,969,False
5,53,491,False
5,54,372,False
5,55,108,False
5,55,712,False
5,56,837,False
5,57,58,False
5,57,327,False
5,57,834,False
5,58,942,False
5,58,440,False
5,58,802,False
5,58,859,False
5,58,198,False
5,59,798,False
5,59,494,False
5,59,525,False
5,59,532,False
5,59,699,False
5,60,776,False
5,60,777,False
5,60,291,False
5,62,624,False
5,62,118,False
5,63,948,False
5,63,970,False
5,64,350,False
5,64,357,False
5,65,435,False
5,66,487,False
5,66,706,False
5,67,317,False
5,67,501,False
5,68,453,False
5,68,361,False
5,68,731,False
5,68,744,False
5,69,748,False
5,69,369,False
5,69,388,False
5,70,415,False
5,70,823,False
5,70,701,False
5,70,27,False
5,71,585,False
5,71,826,False
5,72,848,False
5,72,726,False
5,72,901,False
5,73,347,False
5,74,578,False
5,74,623,False
5,74,846,False
5,74,20,False
5,75,78,False
5,75,930,False
5,75,184,False
5,75,29,False
5,76,643,False
5,77,52,False
5,77,724,False
5,78,444,False
5,78,810,False
5,79,985,False
5,79,340,False
5,79,224,False
5,80,464,False
5,81,462,False
5,81,333,False
5,81,506,False
5,81,526,False
5,81,17,False
5,82,166,False
5,82,223,False
5,83,234,False
5,84,457,False
5,84,817,False
5,85,953,False
5,85,138,False
5,85,148,False
5,86,55,False
5,86,973,False
5,87,917,False
5,87,359,False
5,88,832,False
5,88,690,False
5,89,260,False
5,89,845,False
5,89,718,False
5,90,222,False
5,90,740,False
5,91,280,False
5,92,950,False
5,92,142,False
5,92,838,False
5,92,735,False
5,92,540,False
5,93,789,False
5,93,178,False
5,94,403,False
5,95,279,False
5,95,11,False
5,97,36,False
5,97,229,False
5,97,408,False
5,98,442,False
5,98,114,False
5,99,427,False
6,0,182,False
6,0,231,False
6,1,58,False
6,1,268,False
6,3,431,False
6,3,496,False
6,3,228,False
6,3,735,False
6,4,822,False
6,5,754,False
6,5,503,False
6,6,980,False
6,6,299,False
6,6,372,False
6,7,936,False
6,8,998,False
6,8,178,False
6,9,761,False
6,9,642,False
6,10,968,False
6,11,54,False
6,11,609,False
6,12,637,False
6,13,970,False
6,13,994,False
6,13,815,False
6,14,967,False
6,14,173,False
6,15,488,False
6,15,866,False
6,15,365,False
6,15,892,False
6,15,399,False
6,15,406,False
6,16,940,False
6,19,957,False
6,20,746,False
6,20,985,False
6,20,701,False
6,21,981,False
6,22,111,False
6,22,563,False
6,23,749,False
6,24,34,False
6,24,170,False
6,24,696,False
6,24,545,False
6,25,49,False
6,25,135,False
6,26,961,False
6,26,833,False
6,26,707,False
6,27,952,False
6,27,127,False
6,27,868,False
6,28,93,False
6,29,48,False
6,29,764,False
6,29,787,False
6,29,443,False
6,30,279,False
6,30,823,False
6,31,421,False
6,32,248,False
6,33,148,False
6,33,229,False
6,34,456,False
6,34,807,False
6,34,821,False
6,34,510,False
6,34,669,False
6,34,234,False
6,34,407,False
6,35,85,False
6,35,330,False
6,36,80,False
6,36,306,False
6,36,859,False
6,37,249,False
6,37,534,False
6,38,613,False
6,38,955,False
6,38,224,False
6,38,566,False
6,39,726,False
6,40,158,False
6,40,738,False
6,41,246,False
6,42,689,False
6,43,462,False
6,43,157,False
6,44,594,False
6,44,861,False
6,44,729,False
6,46,99,False
6,47,253,False
6,47,217,False
6,48,748,False
6,48,806,False
6,48,353,False
6,48,369,False
6,49,741,False
6,50,651,False
6,50,175,False
6,50,384,False
6,51,436,False
6,51,444,False
6,51,287,False
6,51,551,False
6,52,33,False
6,52,247,False
6,52,270,False
6,52,690,False
6,54,459,False
6,54,468,False
6,54,820,False
6,54,897,False
6,55,493,False
6,55,376,False
6,55,28,False
6,57,842,False
6,57,848,False
6,58,71,False
6,59,417,False
6,59,435,False
6,59,878,False
6,59,380,False
6,60,636,False
6,60,876,False
6,61,150,False
6,61,387,False
6,62,812,False
6,62,508,False
6,62,734,False
6,63,427,False
6,63,261,False
6,64,800,False
6,64,13,False
6,65,645,False
6,65,809,False
6,65,676,False
6,65,713,False
6,66,418,False
6,66,667,False
6,66,731,False
6,67,55,False
6,67,281,False
6,67,314,False
6,68,232,False
6,69,138,False
6,70,439,False
6,70,986,False
6,70,793,False
6,70,529,False
6,70,684,False
6,71,925,False
6,71,115,False
6,71,639,False
6,71,117,False
6,72,341,False
6,72,160,False
6,72,550,False
6,73,44,False
6,73,979,False
6,73,395,False
6,73,560,False
6,74,801,False
6,74,577,False
6,75,373,False
6,75,409,False
6,76,593,False
6,76,133,False
6,76,309,False
6,76,8,False
6,76,186,False
6,77,603,False
6,77,61,False
6,79,88,False
6,79,572,False
6,80,255,False
6,80,559,False
6,81,786,False
6,81,396,False
6,82,774,False
6,82,504,False
6,83,592,False
6,83,47,False
6,83,237,False
6,84,128,False
6,84,181,False
6,85,163,False
6,86,598,False
6,86,11,False
6,86,215,False
6,87,921,False
6,87,363,False
6,87,539,False
6,88,180,False
6,89,778,False
6,89,745,False
6,90,293,False
6,90,152,False
6,90,206,False
6,90,732,False
6,90,576,False
6,91,62,False
6,91,704,False
6,91,203,False
6,92,326,False
6,92,849,False
6,92,881,False
6,93,27,False
6,93,568,False
6,94,646,False
6,95,933,False
6,95,789,False
6,95,343,False
6,96,500,False
6,96,518,False
6,97,929,False
6,98,654,False
6,98,681,False
6,99,926,False
6,99,931,False
6,99,797,False
6,99,382,False
7,0,608,False
7,0,136,False
7,2,921,False
7,2,952,False
7,2,337,False
7,3,44,False
7,4,323,False
7,4,206,False
